-52.0	0.009615384615384616
-51.0	0.009615384615384616
-50.0	0.009615384615384616
-49.0	0.009615384615384616
-48.0	0.009615384615384616
-47.0	0.009615384615384616
-46.0	0.009615384615384616
-45.0	0.009615384615384616
-44.0	0.009615384615384616
-43.0	0.009615384615384616
-42.0	0.009615384615384616
-41.0	0.009615384615384616
-40.0	0.009615384615384616
-39.0	0.009615384615384616
-38.0	0.009615384615384616
-37.0	0.009615384615384616
-36.0	0.009615384615384616
-35.0	0.009615384615384616
-34.0	0.009615384615384616
-33.0	0.009615384615384616
-32.0	0.009615384615384616
-31.0	0.009615384615384616
-30.0	0.009615384615384616
-29.0	0.009615384615384616
-28.0	0.009615384615384616
-27.0	0.009615384615384616
-26.0	0.009615384615384616
-25.0	0.009615384615384616
-24.0	0.009615384615384616
-23.0	0.009615384615384616
-22.0	0.009615384615384616
-21.0	0.009615384615384616
-20.0	0.009615384615384616
-19.0	0.009615384615384616
-18.0	0.009615384615384616
-17.0	0.009615384615384616
-16.0	0.009615384615384616
-15.0	0.009615384615384616
-14.0	0.009615384615384616
-13.0	0.009615384615384616
-12.0	0.009615384615384616
-11.0	0.009615384615384616
-10.0	0.009615384615384616
-9.0	0.009615384615384616
-8.0	0.009615384615384616
-7.0	0.009615384615384616
-6.0	0.009615384615384616
-5.0	0.009615384615384616
-4.0	0.009615384615384616
-3.0	0.009615384615384616
-2.0	0.009615384615384616
-1.0	0.009615384615384616
0.0	0.009615384615384616
1.0	0.009615384615384616
2.0	0.009615384615384616
3.0	0.009615384615384616
4.0	0.009615384615384616
5.0	0.009615384615384616
6.0	0.009615384615384616
7.0	0.009615384615384616
8.0	0.009615384615384616
9.0	0.009615384615384616
10.0	0.009615384615384616
11.0	0.009615384615384616
12.0	0.009615384615384616
13.0	0.009615384615384616
14.0	0.009615384615384616
15.0	0.009615384615384616
16.0	0.009615384615384616
17.0	0.009615384615384616
18.0	0.009615384615384616
19.0	0.009615384615384616
20.0	0.009615384615384616
21.0	0.009615384615384616
22.0	0.009615384615384616
23.0	0.009615384615384616
24.0	0.009615384615384616
25.0	0.009615384615384616
26.0	0.009615384615384616
27.0	0.009615384615384616
28.0	0.009615384615384616
29.0	0.009615384615384616
30.0	0.009615384615384616
31.0	0.009615384615384616
32.0	0.009615384615384616
33.0	0.009615384615384616
34.0	0.009615384615384616
35.0	0.009615384615384616
36.0	0.009615384615384616
37.0	0.009615384615384616
38.0	0.009615384615384616
39.0	0.009615384615384616
40.0	0.009615384615384616
41.0	0.009615384615384616
42.0	0.009615384615384616
43.0	0.009615384615384616
44.0	0.009615384615384616
45.0	0.009615384615384616
46.0	0.009615384615384616
47.0	0.009615384615384616
48.0	0.009615384615384616
49.0	0.009615384615384616
50.0	0.009615384615384616
51.0	0.009615384615384616
